,id_municipio,id_municipio_nome,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
86291,1100189,Pimenta Bueno,2017,1050682000,160879000,889804000,107192000,177050000,374922000,230641000
86292,1304104,Tapauá,2017,338884000,2783000,336100000,206634000,7951000,33595000,87921000
86293,1500131,Abel Figueiredo,2017,80633000,4864000,75769000,19371000,6029000,20834000,29535000
86294,1501709,Bragança,2017,1116023000,67078000,1048945000,188255000,70515000,383102000,407072000
86295,1503309,Igarapé-Miri,2017,376753000,15787000,360967000,112592000,14400000,74875000,159099000
86296,1507979,Terra Santa,2017,527426000,9230000,518195000,17392000,334844000,87489000,78470000
86297,1700251,Abreulândia,2017,56479000,1831000,54647000,26897000,1467000,8576000,17708000
86298,1716505,Pedro Afonso,2017,672379000,63380000,608999000,130846000,196387000,206473000,75292000
86299,2100808,Anapurus,2017,135894000,6962000,128932000,27109000,10182000,37554000,54086000
86300,2104651,Governador Newton Bello,2017,60912000,1714000,59198000,15385000,1976000,10905000,30932000
86301,2104677,Governador Nunes Freire,2017,181561000,10077000,171483000,23621000,7318000,64197000,76347000
86302,2107001,Montes Altos,2017,61797000,1704000,60094000,14078000,3063000,13329000,29624000
86303,2109601,Rosário,2017,310641000,25377000,285264000,12998000,25406000,128383000,118477000
86304,2201150,Baixa Grande do Ribeiro,2017,744553000,52383000,692170000,498536000,37125000,101627000,54882000
86305,2201739,Betânia do Piauí,2017,43507000,2141000,41366000,2496000,1280000,10571000,27020000
86306,2208551,Porto Alegre do Piauí,2017,22698000,733000,21966000,3436000,702000,3717000,14110000
86307,2210300,São Julião,2017,43991000,2561000,41430000,3036000,1906000,11625000,24862000
86308,2303105,Cariré,2017,141115000,5508000,135606000,26679000,4954000,36885000,67089000
86309,2304269,Deputado Irapuan Pinheiro,2017,66828000,3001000,63827000,9196000,1844000,17683000,35103000
86310,2313005,Solonópole,2017,183440000,9255000,174185000,28634000,20987000,59088000,65476000
86311,2404606,Ielmo Marinho,2017,103448000,2764000,100684000,10064000,4565000,15393000,70661000
86312,2412807,São Rafael,2017,70221000,2112000,68108000,11097000,2352000,15299000,39360000
86313,2505352,Damião,2017,41814000,1313000,40502000,1988000,1027000,8906000,28581000
86314,2506905,Itabaiana,2017,273668000,19491000,254177000,16656000,14559000,115224000,107738000
86315,2507507,João Pessoa,2017,19740717000,2580748000,17159969000,41880000,3225105000,10213024000,3679959000
86316,2513943,São Domingos do Cariri,2017,23775000,762000,23013000,1560000,1018000,5008000,15428000
86317,2514305,São José de Caiana,2017,46278000,1222000,45056000,3412000,1502000,8707000,31435000
86318,2604106,Caruaru,2017,6874476000,860602000,6013874000,96576000,799499000,3767038000,1350760000
86319,2605905,Gameleira,2017,205405000,6222000,199183000,25639000,5785000,47447000,120311000
86320,2606903,Iguaraci,2017,87799000,4229000,83571000,6972000,3047000,24902000,48650000
86321,2612406,Sanharó,2017,193910000,10176000,183734000,19567000,7237000,57911000,99018000
86322,2616100,Verdejante,2017,64763000,2105000,62658000,2899000,2341000,14590000,42829000
86323,2701100,Branquinha,2017,395000000,1772000,393228000,302368000,7810000,34844000,48207000
86324,2803906,Malhador,2017,139845000,5273000,134571000,38949000,4825000,30949000,59849000
86325,2806800,São Domingos,2017,101384000,5293000,96092000,8834000,9645000,25063000,52549000
86326,2904506,Brotas de Macaúbas,2017,76426000,3665000,72761000,5800000,3676000,24287000,38998000
86327,2905701,Camaçari,2017,22974401000,5549747000,17424654000,13088000,9788491000,6521313000,1101762000
86328,2906907,Caravelas,2017,322092000,19366000,302726000,94382000,25498000,105293000,77554000
86329,2907301,Castro Alves,2017,372224000,16957000,355266000,14017000,44081000,211546000,85623000
86330,2911907,Iaçu,2017,200974000,8780000,192194000,22307000,13124000,67341000,89422000
86331,2914901,Itacaré,2017,265003000,10319000,254684000,34071000,15550000,111793000,93270000
86332,2919553,Luís Eduardo Magalhães,2017,4799497000,721694000,4077802000,601242000,984986000,2175695000,315880000
86333,2925402,Potiraguá,2017,82165000,3270000,78895000,21586000,5290000,20749000,31270000
86334,2929206,São Francisco do Conde,2017,10121957000,1803871000,8318085000,12444000,5390605000,2508751000,406285000
86335,3103207,Araçaí,2017,58139000,5401000,52738000,12125000,12857000,13483000,14272000
86336,3111002,Campestre,2017,351420000,22524000,328896000,90253000,16687000,138195000,83760000
86337,3112406,Capetinga,2017,118009000,4717000,113292000,42699000,6138000,34144000,30311000
86338,3115201,Conceição da Barra de Minas,2017,45773000,1576000,44197000,12472000,1787000,11491000,18447000
86339,3122801,Dom Viçoso,2017,30418000,723000,29696000,5026000,884000,7848000,15938000
86340,3123908,Entre Rios de Minas,2017,180640000,11451000,169190000,14407000,18428000,77633000,58722000
86341,3132909,Itamogi,2017,169730000,10720000,159010000,43114000,8027000,62858000,45011000
86342,3133758,Itaú de Minas,2017,509321000,77742000,431579000,20211000,151698000,182289000,77381000
86343,3145000,Nova Ponte,2017,772973000,34576000,738396000,196945000,295704000,173033000,72714000
86344,3150406,Piedade dos Gerais,2017,62143000,3201000,58942000,12048000,8113000,16632000,22149000
86345,3152204,Porteirinha,2017,335665000,16699000,318967000,33372000,20005000,124495000,141095000
86346,3152402,Poté,2017,137602000,6730000,130873000,11798000,7218000,46167000,65689000
86347,3152600,Pouso Alto,2017,220793000,15185000,205608000,61864000,62407000,52170000,29166000
86348,3156403,Romaria,2017,136021000,6300000,129721000,69347000,13922000,28405000,18048000
86349,3156601,Rubim,2017,85337000,2888000,82448000,8565000,3294000,27060000,43530000
86350,3157377,Santa Cruz de Salinas,2017,37556000,1597000,35959000,2952000,964000,10816000,21227000
86351,3161908,São Gonçalo do Rio Abaixo,2017,3125581000,48253000,3077328000,6326000,2277578000,677226000,116198000
86352,3168051,Taparuba,2017,36570000,1357000,35213000,6661000,1946000,9466000,17140000
86353,3169604,Tupaciguara,2017,688934000,43527000,645407000,211170000,73820000,239628000,120789000
86354,3170651,Vargem Grande do Rio Pardo,2017,44770000,1453000,43317000,7863000,2120000,10339000,22995000
86355,3171501,Mathias Lobato,2017,32181000,1370000,30811000,2684000,1499000,9441000,17188000
86356,3202256,Governador Lindenberg,2017,179070000,10851000,168219000,43848000,12582000,57435000,54355000
86357,3203163,Laranja da Terra,2017,134529000,7246000,127283000,32834000,7997000,38537000,47915000
86358,3203353,Marilândia,2017,255451000,19816000,235636000,50216000,18888000,113199000,53333000
86359,3204500,Santa Leopoldina,2017,197705000,5790000,191915000,64845000,26085000,47731000,53253000
86360,3304151,Quissamã,2017,1445640000,30910000,1414730000,24248000,696135000,443421000,250926000
86361,3304409,Rio Claro,2017,359021000,28418000,330603000,64096000,14830000,94546000,157129000
86362,3305208,São Pedro da Aldeia,2017,2159191000,203236000,1955955000,30969000,217704000,1032504000,674777000
86363,3501301,Álvares Machado,2017,522754000,61859000,460894000,21248000,102479000,240871000,96297000
86364,3501608,Americana,2017,10984203000,1545798000,9438405000,9880000,2740136000,5727401000,960988000
86365,3504008,Assis,2017,3323419000,337178000,2986241000,65695000,516962000,2007971000,395613000
86366,3509957,Canas,2017,129948000,10287000,119661000,1262000,42293000,52501000,23604000
86367,3516309,Francisco Morato,2017,1462582000,75711000,1386871000,451000,123488000,729971000,532960000
86368,3518909,Guzolândia,2017,64723000,1912000,62811000,15470000,4167000,20635000,22539000
86369,3519709,Ibiúna,2017,1633246000,129447000,1503799000,272540000,276531000,675491000,279237000
86370,3525003,Jandira,2017,4088302000,765711000,3322591000,528000,1028012000,1876370000,417680000
86371,3535002,Palestina,2017,383000000,18037000,364963000,140022000,65421000,111986000,47534000
86372,3535200,Palmeira d'Oeste,2017,169339000,5485000,163853000,37932000,12770000,78379000,34773000
86373,3544509,Rubinéia,2017,82871000,2562000,80309000,28494000,3922000,26623000,21270000
86374,3554656,Torre de Pedra,2017,28370000,933000,27436000,1752000,1977000,10727000,12980000
86375,4105508,Cianorte,2017,2716958000,326831000,2390127000,176504000,659161000,1196257000,358205000
86376,4112900,Jundiaí do Sul,2017,90421000,2255000,88165000,50825000,3788000,14839000,18714000
86377,4113502,Loanda,2017,534841000,45061000,489780000,42030000,106147000,240756000,100846000
86378,4123808,Santa Izabel do Oeste,2017,313045000,21058000,291987000,108327000,16644000,105575000,61441000
86379,4126678,Tamarana,2017,278370000,18575000,259796000,88864000,27935000,79195000,63802000
86380,4207502,Indaial,2017,2500546000,357367000,2143179000,17018000,883629000,935601000,306931000
86381,4210035,Luzerna,2017,158733000,15553000,143180000,22035000,40995000,50285000,29865000
86382,4211306,Navegantes,2017,4108477000,765322000,3343155000,67041000,761169000,2142749000,372195000
86383,4212650,Pescaria Brava,2017,92403000,4495000,87907000,4686000,5811000,34673000,42738000
86384,4215208,Romelândia,2017,82298000,3210000,79088000,28935000,2747000,23140000,24267000
86385,4215703,Santo Amaro da Imperatriz,2017,753919000,51530000,702389000,20005000,310221000,269849000,102313000
86386,4304622,Capão Bonito do Sul,2017,152236000,6674000,145562000,89716000,14083000,27441000,14323000
86387,4307054,Ernestina,2017,131689000,10438000,121251000,50702000,6324000,43152000,21073000
86388,4310900,Jacutinga,2017,114302000,6162000,108139000,46496000,7167000,35015000,19461000
86389,4314472,Pinhal Grande,2017,490839000,8914000,481925000,72809000,333835000,48030000,27250000
86390,4314753,Poço das Antas,2017,80415000,7507000,72908000,16915000,22269000,20352000,13371000
86391,4314779,Pontão,2017,222571000,11071000,211500000,114249000,10998000,61788000,24466000
86392,4315958,Rolador,2017,82973000,2724000,80249000,47483000,2292000,13648000,16827000
86393,4316477,Salvador das Missões,2017,116099000,10435000,105664000,34153000,14679000,38493000,18338000
86394,4316972,Santa Margarida do Sul,2017,178699000,10061000,168638000,99562000,18476000,33142000,17457000
86395,4322103,Tucunduva,2017,201850000,17147000,184703000,49358000,8401000,96726000,30218000
86396,5002803,Caracol,2017,117228000,5933000,111295000,52908000,3170000,16149000,39068000
86397,5005806,Nioaque,2017,253276000,16183000,237093000,81947000,9295000,60827000,85024000
86398,5106455,Planalto da Serra,2017,69898000,4057000,65841000,31903000,3698000,10344000,19896000
86399,5107156,Reserva do Cabaçal,2017,38634000,2836000,35798000,5237000,1729000,10104000,18727000
86400,5108907,Nova Maringá,2017,431411000,30196000,401215000,244042000,26256000,81660000,49256000
86401,5201306,Anicuns,2017,385551000,21421000,364131000,82098000,66087000,126730000,89216000
86402,5219712,Santo Antônio da Barra,2017,183420000,10710000,172710000,54758000,59313000,35327000,23312000
86403,5219753,Santo Antônio do Descoberto,2017,653446000,39475000,613971000,20259000,44944000,257383000,291386000
86404,5220405,São Simão,2017,1793947000,60571000,1733375000,24593000,1368769000,234690000,105324000
86405,5221080,Teresina de Goiás,2017,32068000,1481000,30586000,2222000,1352000,9995000,17016000
86406,1100288,Rolim de Moura,2017,1304503000,103311000,1201192000,105487000,318615000,440080000,337010000
86407,1101468,Pimenteiras do Oeste,2017,99367000,2838000,96529000,61868000,3010000,9819000,21831000
86408,1301704,Humaitá,2017,556079000,33685000,522394000,122536000,31743000,170358000,197757000
86409,1503903,Juruti,2017,1046267000,40211000,1006056000,132982000,401592000,241098000,230385000
86410,1507102,São Caetano de Odivelas,2017,131227000,3814000,127413000,33668000,4823000,24874000,64048000
86411,1507474,São João de Pirabas,2017,158977000,7731000,151245000,25668000,7091000,31852000,86634000
86412,1508357,Vitória do Xingu,2017,3088937000,88280000,3000657000,63694000,2733549000,116672000,86742000
86413,1720499,São Valério,2017,137087000,5016000,132071000,84152000,2356000,20660000,24902000
86414,1720903,Taguatinga,2017,230434000,13238000,217197000,30838000,22050000,73467000,90842000
86415,1721208,Tocantinópolis,2017,300131000,23383000,276748000,9714000,32336000,108265000,126433000
86416,2100907,Araioses,2017,269138000,9780000,259357000,37709000,9924000,71680000,140045000
86417,2103752,Davinópolis,2017,623860000,133885000,489975000,8639000,14957000,421804000,44576000
86418,2104073,Feira Nova do Maranhão,2017,65115000,2397000,62718000,19932000,2247000,14504000,26034000
86419,2104800,Grajaú,2017,669769000,43442000,626327000,100183000,51849000,250882000,223414000
86420,2106003,Lima Campos,2017,150518000,5660000,144859000,11952000,52832000,38697000,41378000
86421,2111250,São José dos Basílios,2017,52235000,1655000,50581000,6761000,2200000,12928000,28692000
86422,2112100,Timbiras,2017,150305000,5752000,144553000,11233000,7434000,41480000,84407000
86423,2200251,Alagoinha do Piauí,2017,49631000,2142000,47489000,6532000,1689000,10662000,28606000
86424,2206050,Massapê do Piauí,2017,38950000,1272000,37678000,3882000,1105000,7053000,25637000
86425,2208809,Regeneração,2017,157687000,7332000,150355000,33578000,5795000,38703000,72279000
86426,2303303,Cariús,2017,138687000,5744000,132943000,28785000,4708000,37376000,62075000
86427,2307502,Lavras da Mangabeira,2017,249151000,10578000,238574000,43572000,9599000,80185000,105218000
86428,2310100,Palmácia,2017,100907000,2418000,98489000,35178000,2466000,17937000,42908000
86429,2310852,Pindoretama,2017,221102000,19626000,201475000,19632000,20938000,86461000,74444000
86430,2402501,Carnaubais,2017,119906000,3508000,116398000,7194000,26629000,24955000,57620000
86431,2403301,Encanto,2017,42127000,874000,41254000,2242000,1862000,8341000,28808000
86432,2404101,Galinhos,2017,68345000,6373000,61972000,14941000,14794000,12223000,20014000
86433,2404903,Itaú,2017,48106000,1750000,46356000,3429000,2660000,11770000,28497000
86434,2405108,Jandaíra,2017,74772000,7880000,66892000,2555000,10812000,15564000,37961000
86435,2407203,Macau,2017,593501000,32370000,561131000,34485000,160761000,205121000,160765000
86436,2414407,Touros,2017,676606000,53157000,623449000,113650000,195511000,145364000,168925000
86437,2505105,Cuité,2017,190743000,11627000,179115000,14668000,6678000,63778000,93991000
86438,2505907,Emas,2017,32011000,695000,31316000,3882000,1088000,6215000,20131000
86439,2507705,Juazeirinho,2017,154338000,9622000,144716000,7514000,6680000,47671000,82851000
86440,2513968,São Domingos,2017,28149000,763000,27387000,3329000,1056000,4980000,18021000
86441,2515401,São Vicente do Seridó,2017,68137000,1814000,66323000,2765000,1845000,13055000,48657000
86442,2600500,Águas Belas,2017,334358000,19965000,314393000,35468000,11010000,104979000,162936000
86443,2600609,Alagoinha,2017,124657000,5344000,119313000,19405000,2623000,35376000,61909000
86444,2602704,Buenos Aires,2017,91098000,2972000,88126000,4810000,5415000,26203000,51698000
86445,2703403,Jacaré dos Homens,2017,52055000,717000,51338000,17476000,3816000,8165000,21881000
86446,2802007,Divina Pastora,2017,103059000,2632000,100427000,3441000,37740000,21932000,37313000
86447,2805208,Pinhão,2017,70589000,3272000,67317000,13996000,2777000,16150000,34393000
86448,2904852,Cabaceiras do Paraguaçu,2017,115610000,3807000,111803000,14143000,6365000,28718000,62577000
86449,2912004,Ibiassucê,2017,82949000,4149000,78800000,8221000,5683000,29306000,35590000
86450,2913606,Ilhéus,2017,3837058000,532795000,3304262000,117795000,904073000,1688396000,593997000
86451,2916005,Itanhém,2017,222610000,8557000,214054000,72106000,12182000,65642000,64123000
86452,2917201,Ituaçu,2017,161879000,6176000,155703000,36513000,12181000,44696000,62313000
86453,2917805,Jaguaripe,2017,158019000,10658000,147361000,44820000,5796000,32720000,64026000
